AllowIPNPayment,AllowOnlinePayment,AllowOnlineCreditCardPayment,AllowOnlineACHPayment,domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,DueDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TxnTaxCodeRef_value,TxnTaxDetail_TotalTax,TxnTaxDetail_TaxLine,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,SalesTermRef_value,SalesTermRef_name,BillEmail_Address,PrivateNote,DeliveryInfo_DeliveryType
False,False,False,False,QBO,False,11,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6762,2021-10-12,"[{'TxnId': '128', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 90.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 365.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-11-11,280,False,NotSet,NeedToSend,52,2021-10-12 05:51:58,2021-10-15 09:01:58,USD,United States Dollar,,,,6,Dylan Sollfrank,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,,Email
False,False,False,False,QBO,False,12,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8313,2023-04-26,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-05-26,649,False,NeedToPrint,NeedToSend,556,2023-04-26 09:52:50,2023-04-29 13:02:50,USD,United States Dollar,,,,6,Dylan Sollfrank,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,,Email
False,False,False,False,QBO,False,13,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3124,2021-11-02,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-12-02,938,False,NeedToPrint,NeedToSend,677,2021-11-02 07:43:25,2021-11-05 10:53:25,USD,United States Dollar,,,,11,Gevelber Photography,Thank you for your business and have a great day!,11.0,1045 Main St.,Half Moon Bay,CA,94213,37.4559621,-122.429939,11.0,1045 Main St.,Half Moon Bay,CA,94213.0,37.4559621,-122.429939,3,Net 30,Photography@intuit.com,me movement us,Email
False,False,False,False,QBO,False,14,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4673,2023-04-22,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-05-22,385,False,NotSet,NeedToSend,196,2023-04-22 05:53:47,2023-04-25 09:03:47,USD,United States Dollar,2.0,30.8,"[{'Amount': 30.8, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 354.2}}]",10,Geeta Kalapatapu,Thank you for your business and have a great day!,10.0,1987 Main St.,Middlefield,CA,94303,37.445013,-122.1391443,10.0,1987 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,3,Net 30,Geeta@Kalapatapu.com,part little project,Email
False,False,False,False,QBO,False,15,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8873,2021-10-25,"[{'TxnId': '48', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",2021-11-24,335,False,NotSet,NeedToSend,220,2021-10-25 21:46:32,2021-10-29 00:56:32,AUD,Australian Dollar,2.0,26.8,"[{'Amount': 26.8, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 308.2}}]",56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,Republican camera past,Email
False,False,False,False,QBO,False,16,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4135,2021-06-19,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': '2 cubic ft. bag', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Weekly Gardening Service', 'Amount': 87.5, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '5', 'LineNum': 5, 'Description': 'Fountain Pump', 'Amount': 15.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 15, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 477.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-07-19,275,False,NeedToPrint,NotSet,93,2021-06-19 11:41:12,2021-06-22 14:51:12,AUD,Australian Dollar,,,,56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,too statement pick,
False,False,False,False,QBO,False,17,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7281,2023-11-17,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-12-17,933,False,NeedToPrint,NotSet,231,2023-11-17 01:31:09,2023-11-20 04:41:09,GBP,British Pound Sterling,,,,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,Boveney,Windsor,,SL4 6QP,51.4910429,-0.651005,,,,,,,,3,Net 30,,some member,
False,False,False,False,QBO,False,18,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2251,2020-12-20,"[{'TxnId': '31', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 100.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 100.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-01-19,387,False,NeedToPrint,NotSet,242,2020-12-20 20:10:21,2020-12-23 23:20:21,USD,United States Dollar,2.0,30.96,"[{'Amount': 30.96, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 356.04}}]",12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12 Willow Rd.,Menlo Park,CA,94305,37.4495308,-122.1726923,12.0,12 Willow Rd.,Menlo Park,CA,94305.0,37.4495308,-122.1726923,3,Net 30,Jalopies@intuit.com,need peace place wear feeling,
False,False,False,False,QBO,False,19,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4748,2021-07-16,"[{'TxnId': '41', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Custom Design', 'Amount': 262.5, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Fountain Pump', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 22.5, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 582.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-08-15,370,False,NeedToPrint,NotSet,207,2021-07-16 14:32:00,2021-07-19 17:42:00,AUD,Australian Dollar,,,,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,3.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,3,Net 30,,,
False,False,False,False,QBO,False,20,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7382,2022-05-08,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-06-07,453,False,NeedToPrint,NotSet,368,2022-05-08 11:28:35,2022-05-11 14:38:35,USD,United States Dollar,2.0,36.24,"[{'Amount': 36.24, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 416.76}}]",7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,7.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,3,Net 30,Sporting_goods@intuit.com,administration campaign,
False,False,False,False,QBO,False,21,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4536,2023-09-05,"[{'TxnId': '101', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': '2 cubic ft. bag', 'Amount': 150.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 425.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-10-05,443,False,NotSet,NeedToSend,68,2023-09-05 17:23:11,2023-09-08 20:33:11,USD,United States Dollar,2.0,35.44,"[{'Amount': 35.44, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 407.56}}]",29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,45612 Main St.,Bayshore,CA,94326,45.256574,-66.0943698,30.0,45612 Main St.,Bayshore,CA,94326.0,45.256574,-66.0943698,3,Net 30,Consulting@intuit.com,contain number,Email
False,False,False,False,QBO,False,22,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1261,2022-02-07,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-03-09,78,False,NeedToPrint,NeedToSend,16,2022-02-07 12:07:29,2022-02-10 15:17:29,USD,United States Dollar,2.0,6.24,"[{'Amount': 6.24, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 71.76}}]",7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,7.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,3,Net 30,Sporting_goods@intuit.com,development manage kitchen we,Email
False,False,False,False,QBO,False,23,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6859,2023-07-02,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-08-01,426,False,NeedToPrint,NeedToSend,22,2023-07-02 15:36:40,2023-07-05 18:46:40,USD,United States Dollar,,,,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,789 Sugar Lane,Middlefield,CA,94303,37.4530553,-122.1178261,,,,,,,,3,Net 30,qbwebsamplecompany@yahoo.com,soon each,Email
False,False,False,False,QBO,False,24,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4300,2021-11-22,"[{'TxnId': '41', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Custom Design', 'Amount': 262.5, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Fountain Pump', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 22.5, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 582.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-12-22,452,False,NeedToPrint,NotSet,374,2021-11-22 17:58:15,2021-11-25 21:08:15,USD,United States Dollar,,,,2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,12 Ocean Dr.,Half Moon Bay,CA,94213,37.4307072,-122.4295234,,,,,,,,3,Net 30,Surf@Intuit.com,compare behind letter,
False,False,False,False,QBO,False,25,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9507,2021-03-12,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-04-11,977,False,NeedToPrint,NotSet,611,2021-03-12 12:52:00,2021-03-15 16:02:00,AUD,Australian Dollar,2.0,78.16,"[{'Amount': 78.16, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 898.84}}]",36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,20 Chain Road,Melbourne,VIC,3001,-38.226863,145.180924,,,,,,,,3,Net 30,,feeling within,
False,False,False,False,QBO,False,26,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5946,2023-06-30,"[{'TxnId': '46', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Pest Control Services', 'Amount': 70.0, 'LinkedTxn': [{'TxnId': '46', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 70.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-07-30,108,False,NeedToPrint,NotSet,26,2023-06-30 07:27:05,2023-07-03 10:37:05,USD,United States Dollar,,,,15,Pye's Cakes,Thank you for your business and have a great day!,15.0,350 Mountain View Dr.,South Orange,NJ,7079,40.7633073,-74.2426072,15.0,350 Mountain View Dr.,South Orange,NJ,7079.0,40.7633073,-74.2426072,3,Net 30,pyescakes@intuit.com,professor oil traditional ten window,
False,False,False,False,QBO,False,27,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6147,2023-10-15,"[{'TxnId': '116', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-11-14,825,False,NeedToPrint,NotSet,775,2023-10-15 05:18:02,2023-10-18 08:28:02,USD,United States Dollar,,,,2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,12 Ocean Dr.,Half Moon Bay,CA,94213,37.4307072,-122.4295234,,,,,,,,3,Net 30,Surf@Intuit.com,,
False,False,False,False,QBO,False,28,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2191,2021-09-15,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': '2 cubic ft. bag', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Weekly Gardening Service', 'Amount': 87.5, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '5', 'LineNum': 5, 'Description': 'Fountain Pump', 'Amount': 15.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 15, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 477.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-10-15,812,False,NeedToPrint,NeedToSend,337,2021-09-15 07:06:38,2021-09-18 10:16:38,USD,United States Dollar,2.0,64.96,"[{'Amount': 64.96, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 747.04}}]",1,Amy's Bird Sanctuary,Thank you for your business and have a great day!,2.0,4581 Finch St.,Bayshore,CA,94326,INVALID,INVALID,2.0,4581 Finch St.,Bayshore,CA,94326.0,INVALID,INVALID,3,Net 30,Birds@Intuit.com,industry magazine think billion,Email
