domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,DepositToAccountRef_value,DepositToAccountRef_name,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,ShipAddr_Country,PaymentMethodRef_value,PaymentMethodRef_name,PaymentRefNum
QBO,False,703,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7862,2023-11-26,"[{'TxnId': '46', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Pest Control Services', 'Amount': 70.0, 'LinkedTxn': [{'TxnId': '46', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 70.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",66,False,NeedToPrint,NotSet,24,2023-11-26 09:46:55,2023-11-29 12:56:55,USD,United States Dollar,5.28,24,Sonnenschein Family Store,Thank you for your business and have a great day!,25.0,5647 Cypress Hill Ave.,Middlefield,CA,94303,37.4238562,-122.1141681,Familiystore@intuit.com,36,Savings,25.0,5647 Cypress Hill Ave.,Middlefield,CA,94303.0,37.4238562,-122.1141681,,,,
QBO,False,704,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2560,2021-08-01,"[{'TxnId': '100', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",967,False,NotSet,NeedToSend,884,2021-08-01 03:27:49,2021-08-04 06:37:49,AUD,Australian Dollar,,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,20 Chain Road,Melbourne,VIC,3001,-38.226863,145.180924,,66,Plants and Soil,,,,,,,,,2.0,Cheque,51590.0
QBO,False,705,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9064,2022-04-10,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",48,False,NeedToPrint,NotSet,1,2022-04-10 18:08:51,2022-04-13 21:18:51,AUD,Australian Dollar,3.84,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,48,Fountains and Garden Lighting,3.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,2.0,Cheque,12762.0
QBO,False,706,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7517,2021-12-10,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Pipes', 'Amount': 48.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 12, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 60.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Garden Rocks', 'Amount': 48.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 156.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",740,False,NotSet,NeedToSend,137,2021-12-10 07:52:10,2021-12-13 11:02:10,AUD,Australian Dollar,,44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,40,Depreciation,,,,,,,,,,,
QBO,False,707,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9087,2021-06-11,"[{'TxnId': '101', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': '2 cubic ft. bag', 'Amount': 150.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 425.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",92,False,NeedToPrint,NeedToSend,4,2021-06-11 13:35:34,2021-06-14 16:45:34,AUD,Australian Dollar,,48,Karna Nisewaner,Thank you for your business and have a great day!,17.0,458 Main Street,Sydney,NSW,2001,-33.7714345,150.9109092,,84,Accounts Receivable (A/R),,,,,,,,,,,
QBO,False,708,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4909,2021-03-26,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Pipes', 'Amount': 48.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 12, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 60.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Garden Rocks', 'Amount': 48.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 156.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",208,False,NeedToPrint,NeedToSend,24,2021-03-26 10:46:43,2021-03-29 13:56:43,USD,United States Dollar,16.64,10,Geeta Kalapatapu,Thank you for your business and have a great day!,10.0,1987 Main St.,Middlefield,CA,94303,37.445013,-122.1391443,Geeta@Kalapatapu.com,69,Accounting,10.0,1987 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,,2.0,Cheque,96844.0
QBO,False,709,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5767,2023-03-31,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",687,False,NotSet,NeedToSend,328,2023-03-31 07:10:40,2023-04-03 10:20:40,USD,United States Dollar,54.96,3,Cool Cars,Thank you for your business and have a great day!,4.0,65 Ocean Dr.,Half Moon Bay,CA,94213,37.4300318,-122.4336537,Cool_Cars@intuit.com,72,Maintenance and Repair,,,,,,,,,2.0,Cheque,92067.0
QBO,False,710,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4685,2023-07-23,"[{'TxnId': '31', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 100.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 100.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",718,False,NotSet,NeedToSend,377,2023-07-23 10:56:45,2023-07-26 14:06:45,AUD,Australian Dollar,,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,20 Chain Road,Melbourne,VIC,3001,-38.226863,145.180924,,88,Unapplied Cash Bill Payment Expense,,,,,,,,,2.0,Cheque,35982.0
QBO,False,711,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4667,2021-01-27,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",526,False,NeedToPrint,NotSet,237,2021-01-27 03:55:49,2021-01-30 07:05:49,AUD,Australian Dollar,42.08,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,PO Box 699,Richmond,VIC,3004,-37.809902,144.992981,,89,Arizona Dept. of Revenue Payable,,,,,,,,,2.0,Cheque,94806.0
QBO,False,712,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4400,2021-12-15,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",634,False,NeedToPrint,NeedToSend,14,2021-12-15 22:58:54,2021-12-19 02:08:54,AUD,Australian Dollar,,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,14,Miscellaneous,,,,,,,,,2.0,Cheque,87404.0
QBO,False,713,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4108,2023-02-27,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",46,False,NotSet,NeedToSend,43,2023-02-27 20:14:20,2023-03-02 23:24:20,AUD,Australian Dollar,,56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,15,Office Expenses,,,,,,,,,2.0,Cheque,88470.0
QBO,False,714,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4748,2023-12-09,"[{'TxnId': '46', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Pest Control Services', 'Amount': 70.0, 'LinkedTxn': [{'TxnId': '46', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 70.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",566,False,NotSet,NeedToSend,423,2023-12-09 03:15:45,2023-12-12 06:25:45,AUD,Australian Dollar,45.28,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,20 Chain Road,Melbourne,VIC,3001,-38.226863,145.180924,,28,Disposal Fees,,,,,,,,,,,
QBO,False,715,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7712,2022-08-31,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 375.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 375.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",704,False,NeedToPrint,NeedToSend,511,2022-08-31 22:41:21,2022-09-04 01:51:21,USD,United States Dollar,56.32,27,Video Games by Dan,Thank you for your business and have a great day!,28.0,202 Main St.,Tucson,AZ,85704,32.2242351,-110.9758242,Videogames@intuit.com,76,Gas and Electric,28.0,202 Main St.,Tucson,AZ,85704.0,32.2242351,-110.9758242,,,,
QBO,False,716,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7690,2022-05-10,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",243,False,NeedToPrint,NeedToSend,136,2022-05-10 02:14:09,2022-05-13 05:24:09,USD,United States Dollar,,27,Video Games by Dan,Thank you for your business and have a great day!,28.0,202 Main St.,Tucson,AZ,85704,32.2242351,-110.9758242,Videogames@intuit.com,11,Insurance,28.0,202 Main St.,Tucson,AZ,85704.0,32.2242351,-110.9758242,,,,
QBO,False,717,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1438,2022-03-01,"[{'TxnId': '48', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",338,False,NotSet,NotSet,255,2022-03-01 02:32:15,2022-03-04 05:42:15,USD,United States Dollar,27.04,11,Gevelber Photography,Thank you for your business and have a great day!,11.0,1045 Main St.,Half Moon Bay,CA,94213,37.4559621,-122.429939,Photography@intuit.com,68,Permits,11.0,1045 Main St.,Half Moon Bay,CA,94213.0,37.4559621,-122.429939,,1.0,Cash,
QBO,False,718,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7166,2023-03-21,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",131,False,NotSet,NeedToSend,15,2023-03-21 14:39:40,2023-03-24 17:49:40,USD,United States Dollar,,19,Rago Travel Agency,Thank you for your business and have a great day!,20.0,753 Cedar St.,Bayshore,CA,94326,37.7077016,-122.4273232,Rago_Travel@intuit.com,88,Unapplied Cash Bill Payment Expense,20.0,753 Cedar St.,Bayshore,CA,94326.0,37.7077016,-122.4273232,,1.0,Cash,
QBO,False,719,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6321,2022-09-08,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 16.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 291.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",581,False,NeedToPrint,NeedToSend,542,2022-09-08 22:28:50,2022-09-12 01:38:50,AUD,Australian Dollar,46.48,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,77,Telephone,49.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,1.0,Cash,
QBO,False,720,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1325,2023-02-09,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 375.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 375.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",273,False,NeedToPrint,NotSet,136,2023-02-09 19:22:45,2023-02-12 22:32:45,AUD,Australian Dollar,,34,Chadha's Consultants,Thank you for your business and have a great day!,,,,,,,,,26,Other Portfolio Income,,,,,,,,,,,
QBO,False,721,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7666,2023-06-05,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",124,False,NeedToPrint,NeedToSend,44,2023-06-05 15:33:02,2023-06-08 18:43:02,AUD,Australian Dollar,,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,79,Sales of Product Income,3.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,,,
QBO,False,722,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1726,2022-11-05,"[{'TxnId': '26', 'TxnType': 'ReimburseCharge'}, {'TxnId': '40', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Lumber', 'Amount': 103.55, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-03', 'ItemRef': {'value': '1', 'name': 'Services'}, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 103.55, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",353,False,NeedToPrint,NotSet,118,2022-11-05 23:33:06,2022-11-09 02:43:06,USD,United States Dollar,,27,Video Games by Dan,Thank you for your business and have a great day!,28.0,202 Main St.,Tucson,AZ,85704,32.2242351,-110.9758242,Videogames@intuit.com,35,Checking,28.0,202 Main St.,Tucson,AZ,85704.0,32.2242351,-110.9758242,,2.0,Cheque,92655.0
QBO,False,723,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7540,2021-08-08,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",129,False,NotSet,NeedToSend,97,2021-08-08 06:56:08,2021-08-11 10:06:08,AUD,Australian Dollar,,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,52,Installation,48.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,2.0,Cheque,71847.0
QBO,False,724,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6796,2023-10-18,"[{'TxnId': '76', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 140.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 35, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 175.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",392,False,NotSet,NotSet,244,2023-10-18 17:23:39,2023-10-21 20:33:39,USD,United States Dollar,,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,847 California Ave.,San Jose,CA,95021,37.3313585,-121.911372,Tony@Rondonuwu.com,68,Permits,22.0,847 California Ave.,San Jose,CA,95021.0,37.3313585,-121.911372,,,,
