TxnDate,NameOf,BillableStatus,Taxable,HourlyRate,Hours,Minutes,Description,domain,sparse,Id,SyncToken,EmployeeRef_value,EmployeeRef_name,CustomerRef_value,CustomerRef_name,ItemRef_value,ItemRef_name,MetaData_CreateTime,MetaData_LastUpdatedTime
2023-10-03,Employee,HasBeenBilled,False,83,12,22,Pest Control Services,QBO,False,434,1,54,1,21,Rondonuwu Fruit and Vegi,10,Pest Control,2023-10-03 03:52:11,2023-10-03 03:52:11
2022-04-01,Employee,NotBillable,False,0,30,58,Sprinkler Heads,QBO,False,435,1,12,1,48,Karna Nisewaner,16,Sprinkler Heads,2022-04-01 04:46:19,2022-04-01 04:46:19
2021-07-09,Employee,Billable,False,28,3,35,Rock Fountain,QBO,False,436,0,68,0,49,Kristy Abercrombie,5,Rock Fountain,2021-07-09 18:38:02,2021-07-09 18:38:02
2021-05-01,Employee,NotBillable,False,0,30,10,Weekly Gardening Service,QBO,False,437,0,68,0,8,Freeman Sporting Goods:0969 Ocean View Road,6,Gardening,2021-05-01 12:34:20,2021-05-01 12:34:20
2023-08-19,Employee,HasBeenBilled,False,48,6,28,Custom Design,QBO,False,438,1,13,1,15,Pye's Cakes,4,Design,2023-08-19 08:07:34,2023-08-19 08:07:34
2021-10-02,Employee,Billable,False,74,16,8,Weekly Gardening Service,QBO,False,439,0,69,0,18,Paulsen Medical Supplies,6,Gardening,2021-10-02 09:41:37,2021-10-02 09:41:37
2021-01-07,Employee,Billable,False,31,6,9,Rock Fountain,QBO,False,440,1,12,1,24,Sonnenschein Family Store,5,Rock Fountain,2021-01-07 09:51:38,2021-01-07 09:51:38
2020-12-24,Employee,Billable,False,11,3,29,Weekly Gardening Service,QBO,False,441,1,13,1,26,Travis Waldron,6,Gardening,2020-12-24 11:18:31,2020-12-24 11:18:31
2023-05-14,Employee,HasBeenBilled,False,69,24,7,Rock Fountain,QBO,False,442,1,54,1,47,Kari Steblay,5,Rock Fountain,2023-05-14 14:03:04,2023-05-14 14:03:04
2021-03-04,Employee,HasBeenBilled,False,71,7,49,Weekly Gardening Service,QBO,False,443,0,68,0,30,Adwin Ko,6,Gardening,2021-03-04 07:19:07,2021-03-04 07:19:07
2023-04-07,Employee,Billable,False,43,5,47,Weekly Gardening Service,QBO,False,444,1,54,1,36,Cheng-Cheng Lok,6,Gardening,2023-04-07 21:36:05,2023-04-07 21:36:05
2023-08-04,Employee,NotBillable,False,0,29,31,Weekly Gardening Service,QBO,False,445,0,55,0,47,Kari Steblay,6,Gardening,2023-08-04 02:49:59,2023-08-04 02:49:59
2023-05-28,Employee,Billable,False,29,4,59,Weekly Gardening Service,QBO,False,446,0,69,0,54,Oxon Insurance Agency:Oxon - Retreat,6,Gardening,2023-05-28 16:33:35,2023-05-28 16:33:35
2022-06-29,Employee,Billable,False,39,13,24,Custom Design,QBO,False,447,0,55,0,44,Jen Zaccarella,4,Design,2022-06-29 00:51:14,2022-06-29 00:51:14
2022-07-17,Employee,Billable,False,51,9,54,Weekly Gardening Service,QBO,False,448,1,12,1,48,Karna Nisewaner,6,Gardening,2022-07-17 07:36:58,2022-07-17 07:36:58
2023-11-02,Employee,NotBillable,False,0,12,59,Sprinkler Heads,QBO,False,449,1,13,1,35,Charlie Whitehead,16,Sprinkler Heads,2023-11-02 07:25:28,2023-11-02 07:25:28
2021-11-25,Employee,Billable,False,28,4,59,Rock Fountain,QBO,False,450,1,13,1,3,Cool Cars,5,Rock Fountain,2021-11-25 05:40:33,2021-11-25 05:40:33
2022-06-26,Employee,HasBeenBilled,False,67,5,51,Tree and Shrub Trimming,QBO,False,451,0,67,0,2,Bill's Windsurf Shop,18,Trimming,2022-06-26 15:39:15,2022-06-26 15:39:15
2021-12-14,Employee,Billable,False,22,20,35,Weekly Gardening Service,QBO,False,452,0,55,0,31,Alex Blakey,6,Gardening,2021-12-14 21:27:31,2021-12-14 21:27:31
2021-03-04,Employee,NotBillable,False,0,29,32,Rock Fountain,QBO,False,453,1,54,1,40,Gorman Ho,5,Rock Fountain,2021-03-04 09:32:48,2021-03-04 09:32:48
2023-08-23,Employee,HasBeenBilled,False,18,11,34,Pest Control Services,QBO,False,454,0,68,0,29,Weiskopf Consulting,10,Pest Control,2023-08-23 06:13:41,2023-08-23 06:13:41
2023-11-23,Employee,NotBillable,False,0,4,54,Weekly Gardening Service,QBO,False,455,0,68,0,50,Lew Plumbing,6,Gardening,2023-11-23 07:19:02,2023-11-23 07:19:02
2022-12-29,Employee,Billable,False,61,30,29,Rock Fountain,QBO,False,456,0,67,0,21,Rondonuwu Fruit and Vegi,5,Rock Fountain,2022-12-29 04:19:43,2022-12-29 04:19:43
2023-09-27,Employee,Billable,False,45,21,19,Weekly Gardening Service,QBO,False,457,1,13,1,7,Freeman Sporting Goods,6,Gardening,2023-09-27 21:24:56,2023-09-27 21:24:56
2023-08-17,Employee,HasBeenBilled,False,54,30,36,Weekly Gardening Service,QBO,False,458,0,67,0,15,Pye's Cakes,6,Gardening,2023-08-17 08:56:51,2023-08-17 08:56:51
2021-05-23,Employee,HasBeenBilled,False,17,16,29,Weekly Gardening Service,QBO,False,459,0,55,0,22,Shara Barnett,6,Gardening,2021-05-23 07:52:04,2021-05-23 07:52:04
2021-11-21,Employee,HasBeenBilled,False,47,13,41,Rock Fountain,QBO,False,460,0,55,0,7,Freeman Sporting Goods,5,Rock Fountain,2021-11-21 16:03:36,2021-11-21 16:03:36
2023-11-03,Employee,HasBeenBilled,False,87,27,24,Pest Control Services,QBO,False,461,0,67,0,8,Freeman Sporting Goods:0969 Ocean View Road,10,Pest Control,2023-11-03 21:59:03,2023-11-03 21:59:03
2022-10-14,Employee,NotBillable,False,0,2,4,Weekly Gardening Service,QBO,False,462,1,54,1,18,Paulsen Medical Supplies,6,Gardening,2022-10-14 16:35:46,2022-10-14 16:35:46
2023-08-04,Employee,HasBeenBilled,False,87,24,32,Weekly Gardening Service,QBO,False,463,1,12,1,11,Gevelber Photography,6,Gardening,2023-08-04 01:10:20,2023-08-04 01:10:20
2022-02-28,Employee,HasBeenBilled,False,10,28,26,Rock Fountain,QBO,False,464,1,54,1,55,Oxon Insurance Agency:Oxon -- Holiday Party,5,Rock Fountain,2022-02-28 14:00:11,2022-02-28 14:00:11
2022-06-07,Employee,NotBillable,False,0,28,59,Sod,QBO,False,465,0,68,0,1,Amy's Bird Sanctuary,14,Sod,2022-06-07 16:33:38,2022-06-07 16:33:38
2023-05-27,Employee,Billable,False,46,16,48,Custom Design,QBO,False,466,0,69,0,16,Kookies by Kathy,4,Design,2023-05-27 23:40:48,2023-05-27 23:40:48
2020-12-10,Employee,Billable,False,47,21,0,Weekly Gardening Service,QBO,False,467,0,68,0,8,Freeman Sporting Goods:0969 Ocean View Road,6,Gardening,2020-12-10 08:26:36,2020-12-10 08:26:36
2022-06-16,Employee,NotBillable,False,0,28,58,Sprinkler Heads,QBO,False,468,1,12,1,23,Shara Barnett:Barnett Design,16,Sprinkler Heads,2022-06-16 18:54:27,2022-06-16 18:54:27
2022-02-03,Employee,NotBillable,False,0,3,25,Weekly Gardening Service,QBO,False,469,0,55,0,56,Rob deMontarnal,6,Gardening,2022-02-03 13:16:19,2022-02-03 13:16:19
2023-03-19,Employee,NotBillable,False,0,19,6,Weekly Gardening Service,QBO,False,470,1,13,1,46,Justine Outland,6,Gardening,2023-03-19 04:45:01,2023-03-19 04:45:01
2021-02-13,Employee,Billable,False,97,25,5,Weekly Gardening Service,QBO,False,471,1,13,1,4,Diego Rodriguez,6,Gardening,2021-02-13 21:14:18,2021-02-13 21:14:18
2021-10-07,Employee,NotBillable,False,0,25,30,Weekly Gardening Service,QBO,False,472,1,54,1,55,Oxon Insurance Agency:Oxon -- Holiday Party,6,Gardening,2021-10-07 22:08:05,2021-10-07 22:08:05
2021-11-07,Employee,NotBillable,False,0,11,10,Weekly Gardening Service,QBO,False,473,0,55,0,24,Sonnenschein Family Store,6,Gardening,2021-11-07 00:22:38,2021-11-07 00:22:38
2022-11-22,Employee,Billable,False,41,14,29,Pest Control Services,QBO,False,474,1,54,1,28,Wedding Planning by Whitney,10,Pest Control,2022-11-22 00:47:00,2022-11-22 00:47:00
2021-12-12,Employee,HasBeenBilled,False,22,6,6,Weekly Gardening Service,QBO,False,475,0,67,0,10,Geeta Kalapatapu,6,Gardening,2021-12-12 11:04:17,2021-12-12 11:04:17
2021-01-17,Employee,HasBeenBilled,False,78,24,15,Sprinkler Pipes,QBO,False,476,0,69,0,40,Gorman Ho,17,Sprinkler Pipes,2021-01-17 15:10:57,2021-01-17 15:10:57
2022-10-29,Employee,Billable,False,90,21,23,Concrete for fountain installation,QBO,False,477,1,54,1,51,Moturu Tapasvi,3,Concrete,2022-10-29 20:37:18,2022-10-29 20:37:18
2022-02-08,Employee,HasBeenBilled,False,88,5,15,Weekly Gardening Service,QBO,False,478,0,69,0,19,Rago Travel Agency,6,Gardening,2022-02-08 09:49:51,2022-02-08 09:49:51
2023-10-08,Employee,NotBillable,False,0,11,52,Sprinkler Pipes,QBO,False,479,0,55,0,1,Amy's Bird Sanctuary,17,Sprinkler Pipes,2023-10-08 05:17:24,2023-10-08 05:17:24
2022-10-16,Employee,Billable,False,59,8,8,Weekly Gardening Service,QBO,False,480,0,55,0,46,Justine Outland,6,Gardening,2022-10-16 20:24:32,2022-10-16 20:24:32
2021-06-11,Employee,HasBeenBilled,False,48,27,21,Weekly Gardening Service,QBO,False,481,0,69,0,17,Mark Cho,6,Gardening,2021-06-11 01:00:35,2021-06-11 01:00:35
2022-01-17,Employee,NotBillable,False,0,3,15,Custom Design,QBO,False,482,0,67,0,48,Karna Nisewaner,4,Design,2022-01-17 13:59:59,2022-01-17 13:59:59
2023-08-13,Employee,Billable,False,63,22,48,Custom Design,QBO,False,483,1,54,1,35,Charlie Whitehead,4,Design,2023-08-13 19:21:54,2023-08-13 19:21:54
2022-09-05,Employee,NotBillable,False,0,3,60,Sprinkler Heads,QBO,False,484,1,54,1,12,Jeff's Jalopies,16,Sprinkler Heads,2022-09-05 22:57:11,2022-09-05 22:57:11
2022-04-06,Employee,NotBillable,False,0,12,56,Weekly Gardening Service,QBO,False,485,1,12,1,48,Karna Nisewaner,6,Gardening,2022-04-06 07:29:56,2022-04-06 07:29:56
2022-12-16,Employee,HasBeenBilled,False,22,5,52,Sprinkler Pipes,QBO,False,486,0,68,0,40,Gorman Ho,17,Sprinkler Pipes,2022-12-16 08:41:30,2022-12-16 08:41:30
2022-11-02,Employee,HasBeenBilled,False,89,15,15,2 cubic ft. bag,QBO,False,487,0,68,0,19,Rago Travel Agency,15,Soil,2022-11-02 02:18:38,2022-11-02 02:18:38
2022-08-26,Employee,HasBeenBilled,False,73,13,7,Weekly Gardening Service,QBO,False,488,0,67,0,12,Jeff's Jalopies,6,Gardening,2022-08-26 07:01:46,2022-08-26 07:01:46
2023-01-04,Employee,Billable,False,85,6,32,Weekly Gardening Service,QBO,False,489,0,55,0,45,Jordan Burgess,6,Gardening,2023-01-04 09:35:37,2023-01-04 09:35:37
2023-05-14,Employee,Billable,False,81,27,50,Weekly Gardening Service,QBO,False,490,1,13,1,40,Gorman Ho,6,Gardening,2023-05-14 00:35:22,2023-05-14 00:35:22
2023-05-31,Employee,Billable,False,30,3,49,Sod,QBO,False,491,0,69,0,40,Gorman Ho,14,Sod,2023-05-31 08:38:10,2023-05-31 08:38:10
2021-06-23,Employee,NotBillable,False,0,5,50,Rock Fountain,QBO,False,492,0,67,0,43,Jacint Tumacder,5,Rock Fountain,2021-06-23 20:50:08,2021-06-23 20:50:08
2022-01-02,Employee,HasBeenBilled,False,19,20,2,Weekly Gardening Service,QBO,False,493,1,13,1,52,Nadia Phillipchuk,6,Gardening,2022-01-02 12:39:04,2022-01-02 12:39:04
2022-01-01,Employee,NotBillable,False,0,28,40,2 cubic ft. bag,QBO,False,494,0,55,0,6,Dylan Sollfrank,15,Soil,2022-01-01 22:38:28,2022-01-01 22:38:28
2023-07-31,Employee,HasBeenBilled,False,17,11,58,Sprinkler Heads,QBO,False,495,0,67,0,24,Sonnenschein Family Store,16,Sprinkler Heads,2023-07-31 15:24:53,2023-07-31 15:24:53
2021-12-30,Employee,HasBeenBilled,False,99,5,9,Weekly Gardening Service,QBO,False,496,1,54,1,22,Shara Barnett,6,Gardening,2021-12-30 03:17:20,2021-12-30 03:17:20
2023-11-05,Employee,Billable,False,41,22,38,Weekly Gardening Service,QBO,False,497,0,55,0,37,Clement's Cleaners,6,Gardening,2023-11-05 17:04:22,2023-11-05 17:04:22
2023-07-17,Employee,HasBeenBilled,False,48,28,15,Weekly Gardening Service,QBO,False,498,0,68,0,20,Red Rock Diner,6,Gardening,2023-07-17 12:51:12,2023-07-17 12:51:12
2021-05-03,Employee,NotBillable,False,0,30,22,Sod,QBO,False,499,0,67,0,43,Jacint Tumacder,14,Sod,2021-05-03 16:39:19,2021-05-03 16:39:19
2023-07-27,Employee,HasBeenBilled,False,65,15,22,Weekly Gardening Service,QBO,False,500,0,69,0,3,Cool Cars,6,Gardening,2023-07-27 08:15:02,2023-07-27 08:15:02
2022-08-08,Employee,Billable,False,77,21,7,Weekly Gardening Service,QBO,False,501,1,13,1,5,Dukes Basketball Camp,6,Gardening,2022-08-08 06:17:46,2022-08-08 06:17:46
2022-07-29,Employee,HasBeenBilled,False,97,7,41,Weekly Gardening Service,QBO,False,502,1,54,1,40,Gorman Ho,6,Gardening,2022-07-29 14:21:23,2022-07-29 14:21:23
2023-09-02,Employee,HasBeenBilled,False,94,11,11,2 cubic ft. bag,QBO,False,503,1,13,1,27,Video Games by Dan,15,Soil,2023-09-02 22:26:56,2023-09-02 22:26:56
2023-10-07,Employee,NotBillable,False,0,25,46,Weekly Gardening Service,QBO,False,504,1,12,1,17,Mark Cho,6,Gardening,2023-10-07 16:59:39,2023-10-07 16:59:39
2021-10-12,Employee,NotBillable,False,0,6,21,Weekly Gardening Service,QBO,False,505,1,54,1,23,Shara Barnett:Barnett Design,6,Gardening,2021-10-12 10:17:38,2021-10-12 10:17:38
2022-05-16,Employee,Billable,False,47,9,45,Custom Design,QBO,False,506,0,67,0,14,Kate Whelan,4,Design,2022-05-16 00:28:21,2022-05-16 00:28:21
2021-11-19,Employee,NotBillable,False,0,9,40,Sprinkler Heads,QBO,False,507,0,55,0,51,Moturu Tapasvi,16,Sprinkler Heads,2021-11-19 19:30:17,2021-11-19 19:30:17
2022-04-12,Employee,NotBillable,False,0,11,38,Weekly Gardening Service,QBO,False,508,0,68,0,56,Rob deMontarnal,6,Gardening,2022-04-12 01:56:05,2022-04-12 01:56:05
2022-01-28,Employee,NotBillable,False,0,24,45,Weekly Gardening Service,QBO,False,509,1,54,1,26,Travis Waldron,6,Gardening,2022-01-28 04:32:05,2022-01-28 04:32:05
2022-08-17,Employee,Billable,False,90,14,47,Rock Fountain,QBO,False,510,1,54,1,7,Freeman Sporting Goods,5,Rock Fountain,2022-08-17 04:57:04,2022-08-17 04:57:04
2022-12-29,Employee,NotBillable,False,0,22,35,Weekly Gardening Service,QBO,False,511,0,68,0,1,Amy's Bird Sanctuary,6,Gardening,2022-12-29 16:50:49,2022-12-29 16:50:49
2023-07-19,Employee,HasBeenBilled,False,32,10,18,2 cubic ft. bag,QBO,False,512,1,13,1,56,Rob deMontarnal,15,Soil,2023-07-19 02:42:02,2023-07-19 02:42:02
2022-06-15,Employee,HasBeenBilled,False,74,24,6,Sprinkler Pipes,QBO,False,513,1,13,1,27,Video Games by Dan,17,Sprinkler Pipes,2022-06-15 23:41:27,2022-06-15 23:41:27
2021-08-02,Employee,NotBillable,False,0,24,25,Pest Control Services,QBO,False,514,0,69,0,34,Chadha's Consultants,10,Pest Control,2021-08-02 23:54:39,2021-08-02 23:54:39
2021-06-05,Employee,NotBillable,False,0,27,24,Weekly Gardening Service,QBO,False,515,1,13,1,48,Karna Nisewaner,6,Gardening,2021-06-05 03:00:35,2021-06-05 03:00:35
2022-07-11,Employee,Billable,False,53,14,59,Weekly Gardening Service,QBO,False,516,0,67,0,42,Himateja Madala,6,Gardening,2022-07-11 06:59:03,2022-07-11 06:59:03
2023-04-03,Employee,HasBeenBilled,False,56,26,12,Weekly Gardening Service,QBO,False,517,0,69,0,20,Red Rock Diner,6,Gardening,2023-04-03 02:19:03,2023-04-03 02:19:03
2022-02-08,Employee,Billable,False,77,10,9,Weekly Gardening Service,QBO,False,518,1,12,1,15,Pye's Cakes,6,Gardening,2022-02-08 11:40:14,2022-02-08 11:40:14
2022-09-19,Employee,Billable,False,57,21,43,Weekly Gardening Service,QBO,False,519,1,13,1,47,Kari Steblay,6,Gardening,2022-09-19 20:07:45,2022-09-19 20:07:45
2022-07-14,Employee,HasBeenBilled,False,55,3,55,Concrete for fountain installation,QBO,False,520,0,67,0,8,Freeman Sporting Goods:0969 Ocean View Road,3,Concrete,2022-07-14 08:46:49,2022-07-14 08:46:49
2023-04-20,Employee,Billable,False,76,21,45,Tree and Shrub Trimming,QBO,False,521,0,69,0,2,Bill's Windsurf Shop,18,Trimming,2023-04-20 04:50:15,2023-04-20 04:50:15
2021-01-13,Employee,Billable,False,18,19,39,Weekly Gardening Service,QBO,False,522,0,67,0,50,Lew Plumbing,6,Gardening,2021-01-13 17:53:01,2021-01-13 17:53:01
2021-10-18,Employee,NotBillable,False,0,11,58,Rock Fountain,QBO,False,523,0,69,0,15,Pye's Cakes,5,Rock Fountain,2021-10-18 17:37:35,2021-10-18 17:37:35
2022-07-31,Employee,NotBillable,False,0,27,52,Rock Fountain,QBO,False,524,0,55,0,17,Mark Cho,5,Rock Fountain,2022-07-31 04:30:05,2022-07-31 04:30:05
2022-04-15,Employee,NotBillable,False,0,29,37,2 cubic ft. bag,QBO,False,525,0,69,0,10,Geeta Kalapatapu,15,Soil,2022-04-15 16:36:38,2022-04-15 16:36:38
2021-08-04,Employee,Billable,False,44,25,41,Custom Design,QBO,False,526,0,69,0,46,Justine Outland,4,Design,2021-08-04 03:23:07,2021-08-04 03:23:07
2023-10-13,Employee,NotBillable,False,0,25,9,Lumber,QBO,False,527,0,69,0,23,Shara Barnett:Barnett Design,1,Services,2023-10-13 17:48:31,2023-10-13 17:48:31
2022-09-23,Employee,NotBillable,False,0,28,12,Weekly Gardening Service,QBO,False,528,0,68,0,27,Video Games by Dan,6,Gardening,2022-09-23 16:42:15,2022-09-23 16:42:15
2021-09-16,Employee,HasBeenBilled,False,59,24,29,Weekly Gardening Service,QBO,False,529,1,54,1,55,Oxon Insurance Agency:Oxon -- Holiday Party,6,Gardening,2021-09-16 12:08:20,2021-09-16 12:08:20
2022-03-20,Employee,Billable,False,59,14,17,Sprinkler Heads,QBO,False,530,0,69,0,31,Alex Blakey,16,Sprinkler Heads,2022-03-20 21:42:59,2022-03-20 21:42:59
2022-08-09,Employee,HasBeenBilled,False,49,21,52,Sod,QBO,False,531,0,69,0,31,Alex Blakey,14,Sod,2022-08-09 16:59:46,2022-08-09 16:59:46
2022-06-22,Employee,NotBillable,False,0,22,23,Sod,QBO,False,532,0,69,0,8,Freeman Sporting Goods:0969 Ocean View Road,14,Sod,2022-06-22 02:27:17,2022-06-22 02:27:17
2022-01-11,Employee,NotBillable,False,0,12,23,Weekly Gardening Service,QBO,False,533,0,68,0,10,Geeta Kalapatapu,6,Gardening,2022-01-11 06:10:20,2022-01-11 06:10:20
2023-06-14,Employee,Billable,False,98,29,0,Sprinkler Heads,QBO,False,534,1,54,1,22,Shara Barnett,16,Sprinkler Heads,2023-06-14 01:37:34,2023-06-14 01:37:34
2021-07-10,Employee,Billable,False,52,25,35,Weekly Gardening Service,QBO,False,535,0,67,0,34,Chadha's Consultants,6,Gardening,2021-07-10 00:08:33,2021-07-10 00:08:33
2022-08-14,Employee,Billable,False,65,24,39,Weekly Gardening Service,QBO,False,536,0,55,0,35,Charlie Whitehead,6,Gardening,2022-08-14 11:52:04,2022-08-14 11:52:04
2022-01-12,Employee,HasBeenBilled,False,88,19,4,Custom Design,QBO,False,537,1,54,1,56,Rob deMontarnal,4,Design,2022-01-12 00:47:43,2022-01-12 00:47:43
2021-12-06,Employee,Billable,False,68,13,47,Sod,QBO,False,538,1,13,1,24,Sonnenschein Family Store,14,Sod,2021-12-06 09:50:29,2021-12-06 09:50:29
2023-01-21,Employee,Billable,False,86,9,41,Weekly Gardening Service,QBO,False,539,1,13,1,56,Rob deMontarnal,6,Gardening,2023-01-21 18:08:04,2023-01-21 18:08:04
2023-12-01,Employee,Billable,False,60,29,28,Rock Fountain,QBO,False,540,1,54,1,27,Video Games by Dan,5,Rock Fountain,2023-12-01 23:23:08,2023-12-01 23:23:08
2023-03-06,Employee,Billable,False,64,20,42,Concrete for fountain installation,QBO,False,541,1,13,1,22,Shara Barnett,3,Concrete,2023-03-06 03:45:37,2023-03-06 03:45:37
2021-08-12,Employee,HasBeenBilled,False,11,20,58,Weekly Gardening Service,QBO,False,542,0,67,0,33,Cathy Quon,6,Gardening,2021-08-12 21:10:36,2021-08-12 21:10:36
2022-03-28,Employee,HasBeenBilled,False,86,13,26,Rock Fountain,QBO,False,543,0,55,0,15,Pye's Cakes,5,Rock Fountain,2022-03-28 11:42:07,2022-03-28 11:42:07
2023-08-16,Employee,NotBillable,False,0,30,27,Rock Fountain,QBO,False,544,0,68,0,30,Adwin Ko,5,Rock Fountain,2023-08-16 04:14:31,2023-08-16 04:14:31
2022-08-06,Employee,HasBeenBilled,False,35,14,8,Lumber,QBO,False,545,1,54,1,6,Dylan Sollfrank,1,Services,2022-08-06 19:41:47,2022-08-06 19:41:47
2022-02-02,Employee,Billable,False,61,18,5,Rock Fountain,QBO,False,546,0,55,0,18,Paulsen Medical Supplies,5,Rock Fountain,2022-02-02 15:27:02,2022-02-02 15:27:02
2021-09-13,Employee,Billable,False,20,13,39,Tree and Shrub Trimming,QBO,False,547,0,68,0,8,Freeman Sporting Goods:0969 Ocean View Road,18,Trimming,2021-09-13 05:38:46,2021-09-13 05:38:46
2022-06-02,Employee,NotBillable,False,0,7,28,Sod,QBO,False,548,0,55,0,49,Kristy Abercrombie,14,Sod,2022-06-02 06:03:59,2022-06-02 06:03:59
2021-10-04,Employee,NotBillable,False,0,24,36,Weekly Gardening Service,QBO,False,549,0,55,0,3,Cool Cars,6,Gardening,2021-10-04 11:31:21,2021-10-04 11:31:21
2023-08-10,Employee,NotBillable,False,0,13,32,Sprinkler Heads,QBO,False,550,0,67,0,18,Paulsen Medical Supplies,16,Sprinkler Heads,2023-08-10 03:23:53,2023-08-10 03:23:53
2021-11-09,Employee,NotBillable,False,0,11,48,Weekly Gardening Service,QBO,False,551,1,54,1,32,Benjamin Yeung,6,Gardening,2021-11-09 09:15:26,2021-11-09 09:15:26
2023-08-27,Employee,HasBeenBilled,False,43,25,56,Lumber,QBO,False,552,0,67,0,51,Moturu Tapasvi,1,Services,2023-08-27 09:15:09,2023-08-27 09:15:09
2023-07-24,Employee,HasBeenBilled,False,53,25,45,Tree and Shrub Trimming,QBO,False,553,0,69,0,7,Freeman Sporting Goods,18,Trimming,2023-07-24 14:34:21,2023-07-24 14:34:21
2023-06-02,Employee,NotBillable,False,0,13,35,Weekly Gardening Service,QBO,False,554,1,12,1,26,Travis Waldron,6,Gardening,2023-06-02 20:40:44,2023-06-02 20:40:44
2021-01-23,Employee,HasBeenBilled,False,63,19,38,Weekly Gardening Service,QBO,False,555,0,55,0,5,Dukes Basketball Camp,6,Gardening,2021-01-23 20:17:19,2021-01-23 20:17:19
2021-10-04,Employee,Billable,False,100,22,20,Custom Design,QBO,False,556,1,54,1,20,Red Rock Diner,4,Design,2021-10-04 00:19:40,2021-10-04 00:19:40
2023-08-16,Employee,Billable,False,52,10,10,Weekly Gardening Service,QBO,False,557,0,69,0,36,Cheng-Cheng Lok,6,Gardening,2023-08-16 04:41:37,2023-08-16 04:41:37
2021-09-29,Employee,HasBeenBilled,False,52,24,49,Weekly Gardening Service,QBO,False,558,1,54,1,20,Red Rock Diner,6,Gardening,2021-09-29 01:00:16,2021-09-29 01:00:16
2022-01-09,Employee,Billable,False,31,25,16,Pest Control Services,QBO,False,559,0,55,0,1,Amy's Bird Sanctuary,10,Pest Control,2022-01-09 22:38:35,2022-01-09 22:38:35
2021-11-30,Employee,NotBillable,False,0,19,23,Rock Fountain,QBO,False,560,0,69,0,48,Karna Nisewaner,5,Rock Fountain,2021-11-30 15:51:52,2021-11-30 15:51:52
2023-02-18,Employee,Billable,False,47,11,14,Pest Control Services,QBO,False,561,0,67,0,1,Amy's Bird Sanctuary,10,Pest Control,2023-02-18 22:40:41,2023-02-18 22:40:41
2023-05-26,Employee,HasBeenBilled,False,22,4,19,Tree and Shrub Trimming,QBO,False,562,0,69,0,45,Jordan Burgess,18,Trimming,2023-05-26 23:58:25,2023-05-26 23:58:25
2021-12-22,Employee,HasBeenBilled,False,12,7,6,Rock Fountain,QBO,False,563,0,69,0,5,Dukes Basketball Camp,5,Rock Fountain,2021-12-22 07:01:17,2021-12-22 07:01:17
2023-04-26,Employee,Billable,False,72,14,56,Weekly Gardening Service,QBO,False,564,0,69,0,52,Nadia Phillipchuk,6,Gardening,2023-04-26 05:46:26,2023-04-26 05:46:26
2021-07-05,Employee,Billable,False,42,19,13,Weekly Gardening Service,QBO,False,565,1,12,1,50,Lew Plumbing,6,Gardening,2021-07-05 13:41:43,2021-07-05 13:41:43
2020-12-12,Employee,Billable,False,95,30,28,Weekly Gardening Service,QBO,False,566,1,12,1,20,Red Rock Diner,6,Gardening,2020-12-12 05:28:06,2020-12-12 05:28:06
2021-02-21,Employee,Billable,False,26,8,8,Sprinkler Heads,QBO,False,567,0,68,0,20,Red Rock Diner,16,Sprinkler Heads,2021-02-21 14:59:49,2021-02-21 14:59:49
2021-08-26,Employee,Billable,False,56,4,32,Rock Fountain,QBO,False,568,0,69,0,20,Red Rock Diner,5,Rock Fountain,2021-08-26 13:12:33,2021-08-26 13:12:33
2022-06-01,Employee,NotBillable,False,0,2,41,Weekly Gardening Service,QBO,False,569,0,68,0,38,Ecker Designs,6,Gardening,2022-06-01 05:14:17,2022-06-01 05:14:17
2022-09-23,Employee,NotBillable,False,0,27,50,Tree and Shrub Trimming,QBO,False,570,0,67,0,27,Video Games by Dan,18,Trimming,2022-09-23 22:45:05,2022-09-23 22:45:05
2023-08-02,Employee,Billable,False,79,7,7,Weekly Gardening Service,QBO,False,571,0,69,0,45,Jordan Burgess,6,Gardening,2023-08-02 09:22:38,2023-08-02 09:22:38
2023-07-11,Employee,HasBeenBilled,False,62,14,57,Tree and Shrub Trimming,QBO,False,572,0,55,0,19,Rago Travel Agency,18,Trimming,2023-07-11 08:29:02,2023-07-11 08:29:02
2021-08-04,Employee,Billable,False,53,23,34,Weekly Gardening Service,QBO,False,573,0,67,0,46,Justine Outland,6,Gardening,2021-08-04 07:11:16,2021-08-04 07:11:16
2021-05-20,Employee,HasBeenBilled,False,46,12,9,Sod,QBO,False,574,0,67,0,14,Kate Whelan,14,Sod,2021-05-20 17:11:47,2021-05-20 17:11:47
2022-10-06,Employee,HasBeenBilled,False,34,10,34,Rock Fountain,QBO,False,575,0,55,0,42,Himateja Madala,5,Rock Fountain,2022-10-06 00:14:00,2022-10-06 00:14:00
2022-08-27,Employee,HasBeenBilled,False,41,11,51,Weekly Gardening Service,QBO,False,576,1,54,1,26,Travis Waldron,6,Gardening,2022-08-27 04:08:29,2022-08-27 04:08:29
2021-10-19,Employee,HasBeenBilled,False,94,18,31,Weekly Gardening Service,QBO,False,577,0,67,0,13,John Melton,6,Gardening,2021-10-19 11:45:20,2021-10-19 11:45:20
2023-04-22,Employee,NotBillable,False,0,2,21,Custom Design,QBO,False,578,1,12,1,44,Jen Zaccarella,4,Design,2023-04-22 15:23:34,2023-04-22 15:23:34
